                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20210127"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                                     930                                     6121                  2.7333672582768998E+006                  3.0006442135569587E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.9843925969019509E+001                  3.9831646073490601E-001                  7.8128732872215228E-008                  7.7868610942647798E-001                  7.0420971077592998E-001                  3.9831646073490601E-001                  7.8128732872215228E-008                  8.9799834776931886E-001                  5.1486885291269369E-001                  6.2832225960328767E+000                  5.7982344857713419E-001                 -2.3443126402769865E+000                  6.2832234568315988E+000                  3.9867758209039408E+001                  2.1559631616104822E+000                  6.2831901963263350E+000                  5.7982344857713419E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1301116124587197E+034                  1.0355475464042762E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0372279862722323E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7526954547462426E+000                  7.5766398100766759E+039                  6.2949418893752123E+000                  3.9879476641583018E+001                  1.4633185284691926E+001                  1.1653388716477477E+000                  4.1072116101176288E+000                  6.4406089578167407E+000                 -5.7783870099641000E-009                  1.8129296457849502E+001                  1.7209239117501232E+000                  8.1374979304671093E+000                  1.3278632607876768E+000                  5.0123584705582136E-001                  3.9705584052523935E+000                  2.4716941116426699E-003                  9.9752815624066560E-001                  9.5543341309032209E-009                  7.6906698799383136E-010                  1.0000014764881664E-099                  1.0000003558269595E-099                  3.1878559558473579E+001                  6.8121366741512162E+001                                        0                                        0                                        4 
                                     936                                     7842                  2.7367627324682423E+006                  2.5473786305442645E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.9504412390550534E+001                  3.9491412776321583E-001                  9.9491978711176474E-008                  7.7819785648250628E-001                  7.0418955916293879E-001                  3.9504412390550536E-001                  9.9491978711176474E-008                  8.9912393895989529E-001                  5.1489804270055561E-001                  6.2582863618222406E+000                  1.1630301864169947E+000                 -1.5228066240630365E+000                  6.2582898566093368E+000                  3.9842824608817146E+001                  2.2207044638391014E+000                  6.2582465307196351E+000                  1.1630301864169947E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0422858184306358E+034                  1.0614953627353878E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0372945090365747E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7558692000268223E+000                  7.6064512580140321E+039                  6.2966473344543941E+000                  3.9881182086662200E+001                  1.4449210020561871E+001                  1.1598441036261786E+000                  4.1182011461607679E+000                  6.4419633158430250E+000                 -2.5391178467955401E-008                  1.8194620513741313E+001                  1.7713860917906550E+000                  8.1537943903749941E+000                  1.3314340401110332E+000                  5.0042796713849191E-001                  3.9897557546119984E+000                  8.5593427698434739E-004                  9.9914383284487207E-001                  1.6667830326477292E-008                  1.2488756260685351E-009                  1.0000014764881666E-099                  1.0000003558269593E-099                  3.1814294562806815E+001                  6.8185628459070358E+001                                        0                                        0                                        4 
                                     940                                     8758                  2.7377152982340404E+006                  2.2660077442811879E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.9264306499051386E+001                  3.9252977674425060E-001                  9.9491986454980774E-008                  7.7819785648250672E-001                  7.0418586351832790E-001                  3.9252977674425060E-001                  9.9491986454980774E-008                  8.9912393895989529E-001                  5.2086812956367157E-001                  6.2251712904416046E+000                  1.5039404135060523E+000                 -1.0434461943465878E+000                  6.2251795656502047E+000                  3.9809714317858010E+001                  2.2624662245569787E+000                  6.2251239641028109E+000                  1.5039404135060523E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9510020103243131E+034                  1.0771799078271820E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0373610318008829E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7580899968123624E+000                  7.6229233729816088E+039                  6.2975868019766876E+000                  3.9882121554184494E+001                  1.4317666552594646E+001                  1.1558722438162441E+000                  4.1261448657806366E+000                  6.4429256791619611E+000                 -4.7491681121963235E-008                  1.8234026634510144E+001                  1.8017273898605175E+000                  8.1635916025403734E+000                  1.3323737829736964E+000                  5.0021607573770210E-001                  3.9948217513707172E+000                  4.3215147540407936E-004                  9.9956754722110952E-001                  2.3059913745977954E-008                  1.6796763990438795E-009                  1.0000014764881668E-099                  1.0000003558269602E-099                  3.1797553187946587E+001                  6.8202367157330912E+001                                        0                                        0                                        3 
                                     950                                     9840                  2.7386265744223534E+006                  1.6791299973899927E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.8442011199777205E+001                  3.8390664390762153E-001                  9.9491884536507100E-008                  7.7819785648249162E-001                  7.0422097420962071E-001                  3.8390664390762153E-001                  9.9491884536507100E-008                  8.9971669527266318E-001                  5.2109006882851805E-001                  6.0629656083288461E+000                  2.1506769944857820E+000                 -1.2733447798739458E-001                  6.0630190343263202E+000                  3.9647553786534125E+001                  2.3458013932068087E+000                  6.0628823051168670E+000                  2.1506769944857820E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5585655341629664E+034                  1.1072962936318199E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0373610317998228E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7626889807656347E+000                  7.6524471849182932E+039                  6.2992655886910676E+000                  3.9883800340898873E+001                  1.4044738882065902E+001                  1.1475136692668899E+000                  4.1428620148793449E+000                  6.4448243283955531E+000                 -1.2681094700483619E-007                  1.8311192433910531E+001                  1.8610972664097838E+000                  8.1827419439653237E+000                  1.3331382411154149E+000                  5.0004393779103451E-001                  3.9989471949187054E+000                  8.7875582069268295E-005                  9.9991162313401294E-001                  4.3464375971323381E-008                  3.0883460740517164E-009                  1.0000014764881678E-099                  1.0000003558269604E-099                  3.1784074530266679E+001                  6.8215838086040677E+001                                        0                                        0                                        3 
                                     960                                    10042                  2.7389132121109394E+006                  1.2728789181548177E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.7570229041812439E+001                  3.7532138663665876E-001                  9.9491876376367803E-008                  7.7786278959332344E-001                  7.0421782819476064E-001                  9.0023125740718257E-001                  5.2113638327653522E-001                  3.7532138663665876E-001                  9.9491876376367803E-008                  5.7978639945628183E+000                  2.5487159801891455E+000                  4.5152397715261217E-001                  5.7981105821959673E+000                  3.9382645334403776E+001                  2.3989722583813333E+000                  5.7976906224434135E+000                  2.5487159801891455E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9030212538818369E+034                  1.1248664246767978E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0374275545640266E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7656935401748806E+000                  7.6704421864362135E+039                  6.3002856487155849E+000                  3.9884820400923395E+001                  1.3868023868620577E+001                  1.1420145804606561E+000                  4.1538601924918126E+000                  6.4461222657899784E+000                 -2.0106259636054584E-007                  1.8360281156107948E+001                  1.8988752593167173E+000                  8.1949105072601451E+000                  1.3332871971615328E+000                  5.0001043166443637E-001                  3.9997516821329913E+000                  2.0863328872752006E-005                  9.9997842334276676E-001                  6.7193778420480682E-008                  4.6794860638814608E-009                  1.0000014764881678E-099                  1.0000003558269602E-099                  3.1781490757004473E+001                  6.8218413839582652E+001                                        0                                        0                                        3 
                                     970                                    10177                  2.7390449908472514E+006                  9.9724356746348930E-001                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.6776248109382436E+001                  3.6775258794902005E-001                  9.9491871935475678E-008                  7.7819785648249040E-001                  7.0421507639169501E-001                  9.0023125740718235E-001                  5.2114423689118683E-001                  3.6775258794902005E-001                  9.9491871935475678E-008                  5.4708077839555198E+000                  2.7964148542052603E+000                  8.2545479872516048E-001                  5.4717357795792747E+000                  3.9056270531787085E+001                  2.4325223285656739E+000                  5.4704099537484465E+000                  2.7964148542052603E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0223537648276460E+034                  1.1362222496838622E+035                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0374275545639946E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7676103828925758E+000                  7.6817142223271626E+039                  6.3009233941549363E+000                  3.9885458146362744E+001                  1.3756240746091953E+001                  1.1384997677449431E+000                  4.1608898179232385E+000                  6.4465014674125145E+000                 -2.4374506516553405E-007                  1.8391462513848484E+001                  1.9228813622435659E+000                  8.2026365938323682E+000                  1.3333214760299033E+000                  5.0000273322047972E-001                  3.9999370158395404E+000                  5.4664409588381590E-006                  9.9999361387863317E-001                  9.2497334247940181E-008                  6.0452093520248491E-009                  1.0000014764881678E-099                  1.0000003558269604E-099                  3.1780898867444392E+001                  6.8218998093296889E+001                                        0                                        0                                        3 
                                     980                                    10312                  2.7391222987832120E+006                  8.0140080184361762E-001                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.6178573574077284E+001                  3.6151140585691216E-001                  9.9491867938672723E-008                  7.7828162320478222E-001                  7.0421410286605690E-001                  9.0023125740718224E-001                  5.2114738824728679E-001                  3.6151140585691216E-001                  9.9491867938672723E-008                  5.1252336823569831E+000                  2.9605621782579759E+000                  1.0826903737064673E+000                  5.1282351018521428E+000                  3.8712769854059950E+001                  2.4548387738732278E+000                  5.1243050289705527E+000                  2.9605621782579759E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9724837977426811E+034                  7.2040014608542247E+034                  7.2071393204270909E+034                  7.8024989136532741E+034                  9.6337480833088412E+034                  1.1434623294578377E+035                  4.0374275545639634E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7688904151806648E+000                  7.6892171542120926E+039                  6.3013473739509154E+000                  3.9885882126158727E+001                  1.3682066378338144E+001                  1.1361516930667535E+000                  4.1655859672796174E+000                  6.4471836866099670E+000                 -2.6089568983377735E-007                  1.8412399940377373E+001                  1.9390041945976064E+000                  8.2078234701961357E+000                  1.3333303187593206E+000                  5.0000075744282491E-001                  3.9999849879140825E+000                  1.5148856498140713E-006                  9.9999736988046672E-001                  1.1946956751839527E-007                  6.9179092432989324E-009                  1.0000014764881678E-099                  1.0000003558269604E-099                  3.1780741462496618E+001                  6.8219148388009714E+001                                        0                                        0                                        3 
                                     990                                    10285                  2.7391843966946667E+006                  8.6450404936950309E-001                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.5720696604338897E+001                  3.5720458995830179E-001                  9.9491864830048201E-008                  7.7828162320478156E-001                  7.0421192571895497E-001                  9.0023125740718213E-001                  5.2115259686074855E-001                  3.5720458995830179E-001                  9.9491864830048201E-008                  4.7538998357471423E+000                  3.0984005407617587E+000                  1.3046837970080436E+000                  4.7635465758236224E+000                  3.8348081328031434E+001                  2.4735662313553495E+000                  4.7516163835054970E+000                  3.0984005407617587E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6167055810748646E+034                  6.0852065224411894E+034                  7.2315951422989747E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  7.2350487898081039E+034                  4.0374275545639371E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7699719155095144E+000                  7.6955672140133833E+039                  6.3017058835045177E+000                  3.9886240635712326E+001                  1.3619712722096196E+001                  1.1341679471858566E+000                  4.1695534590414116E+000                  6.4477602206312952E+000                 -2.6715365552480814E-007                  1.8430152876418610E+001                  1.9526761759912941E+000                  8.2122210673321785E+000                  1.3333330189950992E+000                  5.0000016571222528E-001                  3.9999998223508402E+000                  3.3142445048882111E-007                  9.9999832948235157E-001                  1.5938769087017284E-007                  7.3919953943988849E-009                  1.0000014764881678E-099                  1.0000003558269604E-099                  3.1780687008280101E+001                  6.8219194824169051E+001                                        0                                        0                                        3 
                                     999                                     9626                  2.7392691454958431E+006                  1.0552077409989460E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.5143631162592492E+001                  3.5141065919846431E-001                  9.9491860500177955E-008                  7.7819785648248918E-001                  7.0420914998926631E-001                  9.0023125740718191E-001                  5.2116080290647215E-001                  3.5141065919846431E-001                  9.9491860500177955E-008                  4.4178570342215595E+000                  3.2878457996087533E+000                  1.5888428224223881E+000                  4.4495125018066757E+000                  3.8034047254014482E+001                  2.4992110833065855E+000                  4.4125875215565618E+000                  3.2878457996087533E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3982568370439343E+033                  3.2286808510248415E+034                  7.2313450938155720E+034                  7.7515055528082070E+034                  9.7985652653556546E+034                  1.1584921941083006E+035                  4.0374940773281637E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7714703546608233E+000                  7.7044130002507063E+039                  6.3022048031810396E+000                  3.9886739555388850E+001                  1.3533824134006402E+001                  1.1314205287214993E+000                  4.1750482959701261E+000                  6.4478957056648154E+000                 -2.6480629487714608E-007                  1.8454812355473333E+001                  1.9716677861816008E+000                  8.2183292287928982E+000                  1.3333338639221701E+000                  5.0000000608278627E-001                  4.0000048726281481E+000                  1.2165572501197457E-008                  9.9999820967390196E-001                  3.5697576900162791E-007                  7.5744481673487703E-009                  1.0000014764881678E-099                  1.0000003558269606E-099                  3.1780656956306863E+001                  6.8219209367381339E+001                                        0                                        0                                        3 
                                    1000                                    10135                  2.7392810688114590E+006                  1.0763970400688840E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.5048656207529831E+001                  3.5022969110848479E-001                  9.9491922811445477E-008                  7.7819785648249895E-001                  7.0420858712327949E-001                  9.0023125740718313E-001                  5.2116071083363036E-001                  3.5022969110848479E-001                  9.9491922811445477E-008                  4.4079535950453685E+000                  3.3142810360546529E+000                  1.6216939421152472E+000                  4.4422749404600008E+000                  3.8026809692667811E+001                  2.5027796946538134E+000                  4.4025170140108578E+000                  3.3142810360546529E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2691830690575722E+033                  2.6648639800978052E+034                  7.2287432150953384E+034                  7.7494138507000512E+034                  9.8136384624320814E+034                  1.1597035086738127E+035                  4.0374940773287911E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7716803668345733E+000                  7.7056582721695582E+039                  6.3022749929568613E+000                  3.9886809745164669E+001                  1.3521833975706908E+001                  1.1310355992619092E+000                  4.1758181548893063E+000                  6.4480077356924168E+000                 -2.6395667597609514E-007                  1.8458276710882096E+001                  1.9743358323398159E+000                  8.2191873460241904E+000                  1.3333338997119457E+000                  5.0000000315846183E-001                  4.0000051479473600E+000                  6.3169234823915160E-009                  9.9999813986229957E-001                  4.1731690485268697E-007                  7.5775898398402940E-009                  1.0000014764881678E-099                  1.0000003558269606E-099                  3.1780653858958377E+001                  6.8219209816234653E+001                                        0                                        0                                        3 
                                    1010                                    14714                  2.7393982154160538E+006                  1.0673199462267227E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.4495379677826364E+001                  3.4440950497468559E-001                  9.9492000904963518E-008                  7.7819785648251871E-001                  7.0420032738516170E-001                  9.0023125740719501E-001                  5.2116813492507363E-001                  3.4440950497468559E-001                  9.9492000904963518E-008                  4.4772579653660083E+000                  3.5694152970441637E+000                  1.8990852584994293E+000                  4.5289046784891331E+000                  3.8113439430696943E+001                  2.5371184348794502E+000                  4.4722443713163287E+000                  3.5694152970441637E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5945289134542769E+033                  1.7110615755039391E+034                  7.2090945009490173E+034                  7.7085434238076051E+034                  9.9384512457199725E+034                  1.1718245645280600E+035                  4.0374940773296473E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7737176073267866E+000                  7.7178027420880889E+039                  6.3029589221160043E+000                  3.9887493674323814E+001                  1.3406119393524676E+001                  1.1273030828570545E+000                  4.1832831876990157E+000                  6.4487565003502416E+000                 -2.5420870264215770E-007                  1.8492025039959760E+001                  2.0003243265636508E+000                  8.2275469694603149E+000                  1.3333342191061968E+000                  5.0000000000008649E-001                  4.0000079719677482E+000                  1.7321019426081466E-013                  9.9999711994032681E-001                  1.4173040401444699E-006                  7.5832988051736591E-009                  1.0000014764881650E-099                  1.0000003558269587E-099                  3.1780621403553457E+001                  6.8219206670994168E+001                                        0                                        0                                        3 
                                    1020                                    15169                  2.7395231709966380E+006                  1.0973102944269133E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.4009398378514796E+001                  3.3970919239723929E-001                  9.9492015682015818E-008                  7.7819785648252271E-001                  7.0418868871649021E-001                  9.0023125740719778E-001                  5.2656790622648852E-001                  3.3970919239723929E-001                  9.9492015682015818E-008                  4.5794414148096267E+000                  3.8321644138187545E+000                  2.1738049829458812E+000                  4.6523806906595100E+000                  3.8236915442867321E+001                  2.5723469169347304E+000                  4.5751476830394555E+000                  3.8321644138187545E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9720264944646818E+033                  2.0056103033600041E+034                  7.1935774080179340E+034                  7.6569717642310905E+034                  7.6643659628091894E+034                  1.1839517095385079E+035                  4.0375606000939754E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7758321348175778E+000                  7.7305130043665075E+039                  6.3036735628713103E+000                  3.9888208315079119E+001                  1.3287135021594638E+001                  1.1234313482531264E+000                  4.1910266569068719E+000                  6.4495422012732577E+000                 -2.4364013664042938E-007                  1.8527380095602666E+001                  2.0275504492820966E+000                  8.2363043889307335E+000                  1.3333348178537066E+000                  5.0000000000000000E-001                  4.0000133607131110E+000                  0.0000000000000000E+000                  9.9999510502370337E-001                  3.4205084523971842E-006                  7.5956769452134708E-009                  1.0000014764881702E-099                  1.0000003558269640E-099                  3.1780578093510901E+001                  6.8219181080184683E+001                                        0                                        0                                        3 
                                    1030                                    15404                  2.7396495561535545E+006                  1.1368991365603016E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.3589928740971366E+001                  3.3569024372385070E-001                  9.9492018346673090E-008                  7.7819785648252349E-001                  7.0418383493138903E-001                  8.9971669527267928E-001                  5.2661357881596671E-001                  3.3569024372385070E-001                  9.9492018346673090E-008                  4.6801552170009506E+000                  4.0881403019039952E+000                  2.4329884134534345E+000                  4.7810459215188752E+000                  3.8365580673726683E+001                  2.6066492093118323E+000                  4.6764729256454034E+000                  4.0881403019039952E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.5231852148452174E+033                  2.3002901416958127E+034                  7.1663790801846624E+034                  7.6150536926976196E+034                  1.0189154243453280E+035                  1.1961986895724120E+035                  4.0376271228582610E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7779102280747416E+000                  7.7430894512609252E+039                  6.3043795242279561E+000                  3.9888914276435763E+001                  1.3171284857689137E+001                  1.1196281424171208E+000                  4.1986330685788831E+000                  6.4503034418783569E+000                 -2.3302213770417446E-007                  1.8562427020335253E+001                  2.0545400349098477E+000                  8.2449852471309715E+000                  1.3333359314809992E+000                  5.0000000000000000E-001                  4.0000233834201238E+000                  0.0000000000000000E+000                  9.9999135760309699E-001                  7.1457775399233695E-006                  7.6377075978192687E-009                  1.0000014764881700E-099                  1.0000003558269632E-099                  3.1780522791089268E+001                  6.8219109905908056E+001                                        0                                        0                                        3 
                                    1040                                    15672                  2.7397833530491008E+006                  1.1234657445145126E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.3206146742479021E+001                  3.3131395831614563E-001                  9.9492024730255939E-008                  7.7819785648252571E-001                  7.0417332512198838E-001                  8.9971669527268072E-001                  5.2670912450340501E-001                  3.3131395831614563E-001                  9.9492024730255939E-008                  4.7836820365317729E+000                  4.3483420724167807E+000                  2.6796203569184232E+000                  4.9219418545970779E+000                  3.8506476606804888E+001                  2.6416985253618348E+000                  4.7805388406251934E+000                  4.3483420724167807E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2306465935641597E+034                  2.6051891723367094E+034                  7.1382161626993037E+034                  7.5706631141919180E+034                  1.0313585380163637E+035                  1.2059791271476256E+035                  4.0376936456225827E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7800375016626440E+000                  7.7560503957373985E+039                  6.3051058700812126E+000                  3.9889640622289022E+001                  1.3053794399498301E+001                  1.1157367681679446E+000                  4.2064158170772359E+000                  6.4510857861182211E+000                 -2.2189549800505935E-007                  1.8598683744451900E+001                  2.0824637599286313E+000                  8.2539653369281307E+000                  1.3333380942709645E+000                  5.0000000000000000E-001                  4.0000428487446804E+000                  0.0000000000000000E+000                  9.9998407941809109E-001                  1.4381475843665652E-005                  7.7777404067458517E-009                  1.0000014764881704E-099                  1.0000003558269640E-099                  3.1780448707670189E+001                  6.8218941145692781E+001                                        0                                        0                                        3 
                                    1050                                    15884                  2.7399235122631132E+006                  1.1550705978278706E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.2887653007167550E+001                  3.2872274549072161E-001                  9.9492030281289403E-008                  7.7819785648252660E-001                  7.0419401848394669E-001                  8.9912393895991105E-001                  5.2681198046965072E-001                  3.2872274549072161E-001                  9.9492030281289403E-008                  4.8883436686199220E+000                  4.6085872519940949E+000                  2.8926235623919045E+000                  5.0745088927890407E+000                  3.8659043644996849E+001                  2.6771774024873349E+000                  4.8856647667364097E+000                  4.6085872519940949E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5239047445247751E+034                  2.9140500627027150E+034                  7.1369222248995113E+034                  7.5320960365062513E+034                  1.0436485802458178E+035                  1.2208511433437744E+035                  4.0377601683868910E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7821819447408354E+000                  7.7692091835365047E+039                  6.3058420626413394E+000                  3.9890376814849148E+001                  1.2936475736513236E+001                  1.1118159782916248E+000                  4.2142573968298747E+000                  6.4522321563989955E+000                 -2.1005227978553143E-007                  1.8635605641783858E+001                  2.1109046778709804E+000                  8.2631094973771440E+000                  1.3333422621661930E+000                  5.0000000000000000E-001                  4.0000803605720279E+000                  0.0000000000000000E+000                  9.9997005088911217E-001                  2.8333718834828763E-005                  8.2310764918030014E-009                  1.0000014764881648E-099                  1.0000003558269583E-099                  3.1780350070336240E+001                  6.8218576547336824E+001                                        0                                        0                                        3 
                                    1060                                    16083                  2.7400703506540544E+006                  1.1882487249365334E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.2647470957936754E+001                  3.2632784334684845E-001                  9.9492032668147224E-008                  7.7819785648252782E-001                  7.0420192660668612E-001                  8.9854341413202676E-001                  5.2687910941160032E-001                  3.2632784334684845E-001                  9.9492032668147224E-008                  4.9932120879354329E+000                  4.8667345323535622E+000                  3.0375452930762101E+000                  5.2383351935682718E+000                  3.8822869945776077E+001                  2.7129880113618676E+000                  4.9909280582239059E+000                  4.8667345323535622E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8261828603057278E+034                  3.2229018119712343E+034                  7.1196269294644279E+034                  7.4873315306188285E+034                  1.0556604090671595E+035                  1.2290512121423501E+035                  4.0378599525333044E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7843221265413600E+000                  7.7824534515853871E+039                  6.3065817795521300E+000                  3.9891116531759941E+001                  1.2820515059229477E+001                  1.1079054731459714E+000                  4.2220784071211819E+000                  6.4526499727216260E+000                 -1.9611313891113045E-007                  1.8672905138252911E+001                  2.1396439394798259E+000                  8.2723462571749451E+000                  1.3333502493423159E+000                  5.0000000000000000E-001                  4.0001522479439853E+000                  0.0000000000000000E+000                  9.9994315496767627E-001                  5.5108004402198856E-005                  9.6776558275899494E-009                  1.0000014764881650E-099                  1.0000003558269583E-099                  3.1780218535303149E+001                  6.8217827355970073E+001                                        0                                        0                                        4 
                                    1070                                    16317                  2.7402270655929963E+006                  1.2200346254936800E+000                  1.0000000000000000E+002                  3.5298678450560182E+001                 -9.8999999999999986E+001                  3.2530734529479751E+001                  3.2527894322352308E-001                  9.9492037220042937E-008                  7.7803032303794539E-001                  7.0419237255026290E-001                  8.9854341413202710E-001                  5.2692776111148831E-001                  3.2562857659796612E-001                  9.9492037220042937E-008                  5.0986572982043636E+000                  5.1239325892939789E+000                  3.0510131943766745E+000                  5.4143939360268645E+000                  3.8998928688234670E+001                  2.7492891347536945E+000                  5.0967101933633954E+000                  5.1239325892939789E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1364307735068537E+034                  3.5316091501767542E+034                  7.1157552630112055E+034                  7.4494187013972198E+034                  1.0678501525874815E+035                  1.2424311909504154E+035                  4.0379680520252677E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7864589676494971E+000                  7.7958245722979158E+039                  6.3073273055158383E+000                  3.9891862057723650E+001                  1.2705874282247692E+001                  1.1040045539115508E+000                  4.2298802455900226E+000                  6.4534224262246997E+000                 -1.7873084490706474E-007                  1.8710762298343145E+001                  2.1688233900511129E+000                  8.2817199727346757E+000                  1.3333657367918175E+000                  5.0000000000000000E-001                  4.0002916453018313E+000                  0.0000000000000000E+000                  9.9989096411029421E-001                  1.0714064765756719E-004                  1.4359720174779842E-008                  1.0000014764881654E-099                  1.0000003558269585E-099                  3.1780039641589578E+001                  6.8216306432814463E+001                                        0                                        0                                        3 
